period_type,fiscal_year_be,period_order,period_label,indicator_no,indicator_name,target_text,target_type,target_value,numerator,denominator,actual_percent,status,gap_from_target
ไตรมาส,2568,2,ไตรมาส 2,12,อัตราผู้ป่วย DM มี Microalbuminuria ที่ได้รักษาด้วยยา ACEI หรือ ARB,>= 60%,>=,60,3,5,60,ผ่าน,0
ไตรมาส,2568,2,ไตรมาส 2,13,อัตราผู้ป่วย DM ที่ได้รับการตรวจจอประสาทตาประจำปี,> 70%,>,70,81,760,10.66,ไม่ผ่าน,-59.34
ไตรมาส,2568,2,ไตรมาส 2,14,อัตราผู้ป่วย DM ที่ได้รับการตรวจสุขภาพช่องปากประจำปี,> 40%,>,40,52,760,6.84,ไม่ผ่าน,-33.16
ไตรมาส,2568,2,ไตรมาส 2,15,อัตราผู้ป่วย DM ที่ได้รับการตรวจเท้าอย่างละเอียดประจำปี,> 80%,>,80,33,760,4.34,ไม่ผ่าน,-75.66
ไตรมาส,2568,2,ไตรมาส 2,16,อัตราผู้ป่วยเบาหวานที่มี Diabetic retinopathy,< 15%,<,15,66,760,8.68,ผ่าน,6.32
ไตรมาส,2568,2,ไตรมาส 2,17,อัตราผู้ป่วยเบาหวานที่มี Diabetic nephropathy,< 30%,<,30,15,760,1.97,ผ่าน,28.03
ไตรมาส,2568,2,ไตรมาส 2,18,อัตราผู้ป่วยเบาหวานที่มีแผลที่เท้า,< 5%,<,5,3,760,0.39,ผ่าน,4.61
ไตรมาส,2568,3,ไตรมาส 3,1,อัตราผู้ป่วย DM ที่ได้รับการตรวจ HbA1c,>= 70%,>=,70,557,744,74.87,ผ่าน,4.87
ไตรมาส,2568,3,ไตรมาส 3,2,อัตราผู้ป่วยเบาหวานชนิดที่ 2 ที่มีระดับ HbA1c < 7%,> 40%,>,40,134,690,19.42,ไม่ผ่าน,-20.58
ไตรมาส,2568,3,ไตรมาส 3,3,อัตราผู้ป่วยเบาหวานชนิดที่ 1 ที่มีระดับ HbA1c < 7%,> 40%,>,40,3,31,9.68,ไม่ผ่าน,-30.32
ไตรมาส,2568,3,ไตรมาส 3,4,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลันจาก DM,< 4%,<,4,0,744,0,ผ่าน,4
ไตรมาส,2568,3,ไตรมาส 3,5,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hypoglycemia,< 4%,<,4,0,744,0,ผ่าน,4
ไตรมาส,2568,3,ไตรมาส 3,6,"อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hyperglycemia, DKA",< 4%,<,4,0,744,0,ผ่าน,4
ไตรมาส,2568,3,ไตรมาส 3,7,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Lipid profile,> 70%,>,70,131,744,17.61,ไม่ผ่าน,-52.39
ไตรมาส,2568,3,ไตรมาส 3,8,อัตราผู้ป่วย DM ที่มีระดับ LDL < 100 mg/dL,> 60%,>,60,65,744,8.74,ไม่ผ่าน,-51.26
ไตรมาส,2568,3,ไตรมาส 3,9,อัตราของระดับความดันโลหิตในผู้ป่วย DM <= 130/80 mmHg,>= 60%,>=,60,230,744,30.91,ไม่ผ่าน,-29.09
ไตรมาส,2568,3,ไตรมาส 3,10,อัตราผู้ป่วย DM อายุ 40 ปีขึ้นไปที่ได้รับยา Aspirin,> 70%,>,70,230,655,35.11,ไม่ผ่าน,-34.89
ไตรมาส,2568,3,ไตรมาส 3,11,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Microalbuminuria ประจำปี,> 80%,>,80,11,744,1.48,ไม่ผ่าน,-78.52
ไตรมาส,2568,3,ไตรมาส 3,12,อัตราผู้ป่วย DM มี Microalbuminuria ที่ได้รักษาด้วยยา ACEI หรือ ARB,>= 60%,>=,60,3,4,75,ผ่าน,15
ไตรมาส,2568,3,ไตรมาส 3,13,อัตราผู้ป่วย DM ที่ได้รับการตรวจจอประสาทตาประจำปี,> 70%,>,70,83,744,11.16,ไม่ผ่าน,-58.84
ไตรมาส,2568,3,ไตรมาส 3,14,อัตราผู้ป่วย DM ที่ได้รับการตรวจสุขภาพช่องปากประจำปี,> 40%,>,40,37,744,4.97,ไม่ผ่าน,-35.03
ไตรมาส,2568,3,ไตรมาส 3,15,อัตราผู้ป่วย DM ที่ได้รับการตรวจเท้าอย่างละเอียดประจำปี,> 80%,>,80,27,744,3.63,ไม่ผ่าน,-76.37
ไตรมาส,2568,3,ไตรมาส 3,16,อัตราผู้ป่วยเบาหวานที่มี Diabetic retinopathy,< 15%,<,15,61,744,8.2,ผ่าน,6.8
ไตรมาส,2568,3,ไตรมาส 3,17,อัตราผู้ป่วยเบาหวานที่มี Diabetic nephropathy,< 30%,<,30,13,744,1.75,ผ่าน,28.25
ไตรมาส,2568,3,ไตรมาส 3,18,อัตราผู้ป่วยเบาหวานที่มีแผลที่เท้า,< 5%,<,5,4,744,0.54,ผ่าน,4.46
ไตรมาส,2568,4,ไตรมาส 4,1,อัตราผู้ป่วย DM ที่ได้รับการตรวจ HbA1c,>= 70%,>=,70,649,823,78.86,ผ่าน,8.86
ไตรมาส,2568,4,ไตรมาส 4,2,อัตราผู้ป่วยเบาหวานชนิดที่ 2 ที่มีระดับ HbA1c < 7%,> 40%,>,40,140,762,18.37,ไม่ผ่าน,-21.63
ไตรมาส,2568,4,ไตรมาส 4,3,อัตราผู้ป่วยเบาหวานชนิดที่ 1 ที่มีระดับ HbA1c < 7%,> 40%,>,40,3,42,7.14,ไม่ผ่าน,-32.86
ไตรมาส,2568,4,ไตรมาส 4,4,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลันจาก DM,< 4%,<,4,0,823,0,ผ่าน,4
ไตรมาส,2568,4,ไตรมาส 4,5,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hypoglycemia,< 4%,<,4,0,823,0,ผ่าน,4
ไตรมาส,2568,4,ไตรมาส 4,6,"อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hyperglycemia, DKA",< 4%,<,4,0,823,0,ผ่าน,4
ไตรมาส,2568,4,ไตรมาส 4,7,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Lipid profile,> 70%,>,70,200,823,24.3,ไม่ผ่าน,-45.7
ไตรมาส,2568,4,ไตรมาส 4,8,อัตราผู้ป่วย DM ที่มีระดับ LDL < 100 mg/dL,> 60%,>,60,101,823,12.27,ไม่ผ่าน,-47.73
ไตรมาส,2568,4,ไตรมาส 4,9,อัตราของระดับความดันโลหิตในผู้ป่วย DM <= 130/80 mmHg,>= 60%,>=,60,178,823,21.63,ไม่ผ่าน,-38.37
ไตรมาส,2568,4,ไตรมาส 4,10,อัตราผู้ป่วย DM อายุ 40 ปีขึ้นไปที่ได้รับยา Aspirin,> 70%,>,70,246,704,34.94,ไม่ผ่าน,-35.06
ไตรมาส,2568,4,ไตรมาส 4,11,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Microalbuminuria ประจำปี,> 80%,>,80,18,823,2.19,ไม่ผ่าน,-77.81
ไตรมาส,2568,4,ไตรมาส 4,12,อัตราผู้ป่วย DM มี Microalbuminuria ที่ได้รักษาด้วยยา ACEI หรือ ARB,>= 60%,>=,60,6,10,60,ผ่าน,0
ไตรมาส,2568,4,ไตรมาส 4,13,อัตราผู้ป่วย DM ที่ได้รับการตรวจจอประสาทตาประจำปี,> 70%,>,70,94,823,11.42,ไม่ผ่าน,-58.58
ไตรมาส,2568,4,ไตรมาส 4,14,อัตราผู้ป่วย DM ที่ได้รับการตรวจสุขภาพช่องปากประจำปี,> 40%,>,40,36,823,4.37,ไม่ผ่าน,-35.63
ไตรมาส,2568,4,ไตรมาส 4,15,อัตราผู้ป่วย DM ที่ได้รับการตรวจเท้าอย่างละเอียดประจำปี,> 80%,>,80,34,823,4.13,ไม่ผ่าน,-75.87
ไตรมาส,2568,4,ไตรมาส 4,16,อัตราผู้ป่วยเบาหวานที่มี Diabetic retinopathy,< 15%,<,15,76,823,9.23,ผ่าน,5.77
ไตรมาส,2568,4,ไตรมาส 4,17,อัตราผู้ป่วยเบาหวานที่มี Diabetic nephropathy,< 30%,<,30,20,823,2.43,ผ่าน,27.57
ไตรมาส,2568,4,ไตรมาส 4,18,อัตราผู้ป่วยเบาหวานที่มีแผลที่เท้า,< 5%,<,5,11,823,1.34,ผ่าน,3.66
ไตรมาส,2569,1,ไตรมาส 1,1,อัตราผู้ป่วย DM ที่ได้รับการตรวจ HbA1c,>= 70%,>=,70,652,727,89.68,ผ่าน,19.68
ไตรมาส,2569,1,ไตรมาส 1,2,อัตราผู้ป่วยเบาหวานชนิดที่ 2 ที่มีระดับ HbA1c < 7%,> 40%,>,40,129,665,19.4,ไม่ผ่าน,-20.6
ไตรมาส,2569,1,ไตรมาส 1,3,อัตราผู้ป่วยเบาหวานชนิดที่ 1 ที่มีระดับ HbA1c < 7%,> 40%,>,40,7,41,17.07,ไม่ผ่าน,-22.93
ไตรมาส,2569,1,ไตรมาส 1,4,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลันจาก DM,< 4%,<,4,0,727,0,ผ่าน,4
ไตรมาส,2569,1,ไตรมาส 1,5,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hypoglycemia,< 4%,<,4,0,727,0,ผ่าน,4
ไตรมาส,2569,1,ไตรมาส 1,6,"อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hyperglycemia, DKA",< 4%,<,4,0,727,0,ผ่าน,4
ไตรมาส,2569,1,ไตรมาส 1,7,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Lipid profile,> 70%,>,70,324,727,44.57,ไม่ผ่าน,-25.43
ไตรมาส,2569,1,ไตรมาส 1,8,อัตราผู้ป่วย DM ที่มีระดับ LDL < 100 mg/dL,> 60%,>,60,189,727,26,ไม่ผ่าน,-34
ไตรมาส,2569,1,ไตรมาส 1,9,อัตราของระดับความดันโลหิตในผู้ป่วย DM <= 130/80 mmHg,>= 60%,>=,60,107,727,14.72,ไม่ผ่าน,-45.28
ไตรมาส,2569,1,ไตรมาส 1,10,อัตราผู้ป่วย DM อายุ 40 ปีขึ้นไปที่ได้รับยา Aspirin,> 70%,>,70,220,628,35.03,ไม่ผ่าน,-34.97
ไตรมาส,2569,1,ไตรมาส 1,11,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Microalbuminuria ประจำปี,> 80%,>,80,35,727,4.81,ไม่ผ่าน,-75.19
ไตรมาส,2569,1,ไตรมาส 1,12,อัตราผู้ป่วย DM มี Microalbuminuria ที่ได้รักษาด้วยยา ACEI หรือ ARB,>= 60%,>=,60,5,9,55.56,ไม่ผ่าน,-4.44
ไตรมาส,2569,1,ไตรมาส 1,13,อัตราผู้ป่วย DM ที่ได้รับการตรวจจอประสาทตาประจำปี,> 70%,>,70,80,727,11,ไม่ผ่าน,-59
ไตรมาส,2569,1,ไตรมาส 1,14,อัตราผู้ป่วย DM ที่ได้รับการตรวจสุขภาพช่องปากประจำปี,> 40%,>,40,30,727,4.13,ไม่ผ่าน,-35.87
ไตรมาส,2569,1,ไตรมาส 1,15,อัตราผู้ป่วย DM ที่ได้รับการตรวจเท้าอย่างละเอียดประจำปี,> 80%,>,80,74,727,10.18,ไม่ผ่าน,-69.82
ไตรมาส,2569,1,ไตรมาส 1,16,อัตราผู้ป่วยเบาหวานที่มี Diabetic retinopathy,< 15%,<,15,50,727,6.88,ผ่าน,8.12
ไตรมาส,2569,1,ไตรมาส 1,17,อัตราผู้ป่วยเบาหวานที่มี Diabetic nephropathy,< 30%,<,30,36,727,4.95,ผ่าน,25.05
ไตรมาส,2569,1,ไตรมาส 1,18,อัตราผู้ป่วยเบาหวานที่มีแผลที่เท้า,< 5%,<,5,9,727,1.24,ผ่าน,3.76
ไตรมาส,2569,2,ไตรมาส 2,1,อัตราผู้ป่วย DM ที่ได้รับการตรวจ HbA1c,>= 70%,>=,70,515,854,60.3,ไม่ผ่าน,-9.7
ไตรมาส,2569,2,ไตรมาส 2,2,อัตราผู้ป่วยเบาหวานชนิดที่ 2 ที่มีระดับ HbA1c < 7%,> 40%,>,40,106,768,13.8,ไม่ผ่าน,-26.2
ไตรมาส,2569,2,ไตรมาส 2,3,อัตราผู้ป่วยเบาหวานชนิดที่ 1 ที่มีระดับ HbA1c < 7%,> 40%,>,40,5,59,8.47,ไม่ผ่าน,-31.53
ไตรมาส,2569,2,ไตรมาส 2,4,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลันจาก DM,< 4%,<,4,0,854,0,ผ่าน,4
ไตรมาส,2569,2,ไตรมาส 2,5,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hypoglycemia,< 4%,<,4,0,854,0,ผ่าน,4
ไตรมาส,2569,2,ไตรมาส 2,6,"อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hyperglycemia, DKA",< 4%,<,4,0,854,0,ผ่าน,4
ไตรมาส,2569,2,ไตรมาส 2,7,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Lipid profile,> 70%,>,70,238,854,27.87,ไม่ผ่าน,-42.13
ไตรมาส,2569,2,ไตรมาส 2,8,อัตราผู้ป่วย DM ที่มีระดับ LDL < 100 mg/dL,> 60%,>,60,133,854,15.57,ไม่ผ่าน,-44.43
ไตรมาส,2569,2,ไตรมาส 2,9,อัตราของระดับความดันโลหิตในผู้ป่วย DM <= 130/80 mmHg,>= 60%,>=,60,163,854,19.09,ไม่ผ่าน,-40.91
ไตรมาส,2569,2,ไตรมาส 2,10,อัตราผู้ป่วย DM อายุ 40 ปีขึ้นไปที่ได้รับยา Aspirin,> 70%,>,70,242,724,33.43,ไม่ผ่าน,-36.57
ไตรมาส,2569,2,ไตรมาส 2,11,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Microalbuminuria ประจำปี,> 80%,>,80,50,854,5.85,ไม่ผ่าน,-74.15
ไตรมาส,2569,2,ไตรมาส 2,12,อัตราผู้ป่วย DM มี Microalbuminuria ที่ได้รักษาด้วยยา ACEI หรือ ARB,>= 60%,>=,60,8,14,57.14,ไม่ผ่าน,-2.86
ไตรมาส,2569,2,ไตรมาส 2,13,อัตราผู้ป่วย DM ที่ได้รับการตรวจจอประสาทตาประจำปี,> 70%,>,70,125,854,14.64,ไม่ผ่าน,-55.36
ไตรมาส,2569,2,ไตรมาส 2,14,อัตราผู้ป่วย DM ที่ได้รับการตรวจสุขภาพช่องปากประจำปี,> 40%,>,40,50,854,5.85,ไม่ผ่าน,-34.15
ไตรมาส,2569,2,ไตรมาส 2,15,อัตราผู้ป่วย DM ที่ได้รับการตรวจเท้าอย่างละเอียดประจำปี,> 80%,>,80,210,854,24.59,ไม่ผ่าน,-55.41
ไตรมาส,2569,2,ไตรมาส 2,16,อัตราผู้ป่วยเบาหวานที่มี Diabetic retinopathy,< 15%,<,15,77,854,9.02,ผ่าน,5.98
ไตรมาส,2569,2,ไตรมาส 2,17,อัตราผู้ป่วยเบาหวานที่มี Diabetic nephropathy,< 30%,<,30,49,854,5.74,ผ่าน,24.26
ไตรมาส,2569,2,ไตรมาส 2,18,อัตราผู้ป่วยเบาหวานที่มีแผลที่เท้า,< 5%,<,5,7,854,0.82,ผ่าน,4.18
ไตรมาส,2569,3,ไตรมาส 3,1,อัตราผู้ป่วย DM ที่ได้รับการตรวจ HbA1c,>= 70%,>=,70,438,720,60.83,ไม่ผ่าน,-9.17
ไตรมาส,2569,3,ไตรมาส 3,2,อัตราผู้ป่วยเบาหวานชนิดที่ 2 ที่มีระดับ HbA1c < 7%,> 40%,>,40,72,637,11.3,ไม่ผ่าน,-28.7
ไตรมาส,2569,3,ไตรมาส 3,3,อัตราผู้ป่วยเบาหวานชนิดที่ 1 ที่มีระดับ HbA1c < 7%,> 40%,>,40,6,48,12.5,ไม่ผ่าน,-27.5
ไตรมาส,2569,3,ไตรมาส 3,4,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลันจาก DM,< 4%,<,4,0,720,0,ผ่าน,4
ไตรมาส,2569,3,ไตรมาส 3,5,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hypoglycemia,< 4%,<,4,0,720,0,ผ่าน,4
ไตรมาส,2569,3,ไตรมาส 3,6,"อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hyperglycemia, DKA",< 4%,<,4,0,720,0,ผ่าน,4
ไตรมาส,2569,3,ไตรมาส 3,7,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Lipid profile,> 70%,>,70,119,720,16.53,ไม่ผ่าน,-53.47
ไตรมาส,2569,3,ไตรมาส 3,8,อัตราผู้ป่วย DM ที่มีระดับ LDL < 100 mg/dL,> 60%,>,60,64,720,8.89,ไม่ผ่าน,-51.11
ไตรมาส,2569,3,ไตรมาส 3,9,อัตราของระดับความดันโลหิตในผู้ป่วย DM <= 130/80 mmHg,>= 60%,>=,60,13,720,1.81,ไม่ผ่าน,-58.19
ไตรมาส,2569,3,ไตรมาส 3,10,อัตราผู้ป่วย DM อายุ 40 ปีขึ้นไปที่ได้รับยา Aspirin,> 70%,>,70,195,609,32.02,ไม่ผ่าน,-37.98
ไตรมาส,2569,3,ไตรมาส 3,11,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Microalbuminuria ประจำปี,> 80%,>,80,10,720,1.39,ไม่ผ่าน,-78.61
ไตรมาส,2569,3,ไตรมาส 3,12,อัตราผู้ป่วย DM มี Microalbuminuria ที่ได้รักษาด้วยยา ACEI หรือ ARB,>= 60%,>=,60,0,4,0,ไม่ผ่าน,-60
ไตรมาส,2569,3,ไตรมาส 3,13,อัตราผู้ป่วย DM ที่ได้รับการตรวจจอประสาทตาประจำปี,> 70%,>,70,103,720,14.31,ไม่ผ่าน,-55.69
ไตรมาส,2569,3,ไตรมาส 3,14,อัตราผู้ป่วย DM ที่ได้รับการตรวจสุขภาพช่องปากประจำปี,> 40%,>,40,45,720,6.25,ไม่ผ่าน,-33.75
ไตรมาส,2569,3,ไตรมาส 3,15,อัตราผู้ป่วย DM ที่ได้รับการตรวจเท้าอย่างละเอียดประจำปี,> 80%,>,80,198,720,27.5,ไม่ผ่าน,-52.5
ไตรมาส,2569,3,ไตรมาส 3,16,อัตราผู้ป่วยเบาหวานที่มี Diabetic retinopathy,< 15%,<,15,70,720,9.72,ผ่าน,5.28
ไตรมาส,2569,3,ไตรมาส 3,17,อัตราผู้ป่วยเบาหวานที่มี Diabetic nephropathy,< 30%,<,30,51,720,7.08,ผ่าน,22.92
ไตรมาส,2569,3,ไตรมาส 3,18,อัตราผู้ป่วยเบาหวานที่มีแผลที่เท้า,< 5%,<,5,5,720,0.69,ผ่าน,4.31
ไตรมาส,2569,4,ไตรมาส 4,1,อัตราผู้ป่วย DM ที่ได้รับการตรวจ HbA1c,>= 70%,>=,70,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,2,อัตราผู้ป่วยเบาหวานชนิดที่ 2 ที่มีระดับ HbA1c < 7%,> 40%,>,40,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,3,อัตราผู้ป่วยเบาหวานชนิดที่ 1 ที่มีระดับ HbA1c < 7%,> 40%,>,40,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,4,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลันจาก DM,< 4%,<,4,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,5,อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hypoglycemia,< 4%,<,4,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,6,"อัตราการรักษาในโรงพยาบาลเนื่องจากภาวะแทรกซ้อนเฉียบพลัน Hyperglycemia, DKA",< 4%,<,4,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,7,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Lipid profile,> 70%,>,70,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,8,อัตราผู้ป่วย DM ที่มีระดับ LDL < 100 mg/dL,> 60%,>,60,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,9,อัตราของระดับความดันโลหิตในผู้ป่วย DM <= 130/80 mmHg,>= 60%,>=,60,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,10,อัตราผู้ป่วย DM อายุ 40 ปีขึ้นไปที่ได้รับยา Aspirin,> 70%,>,70,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,11,อัตราผู้ป่วย DM ที่ได้รับการตรวจ Microalbuminuria ประจำปี,> 80%,>,80,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,12,อัตราผู้ป่วย DM มี Microalbuminuria ที่ได้รักษาด้วยยา ACEI หรือ ARB,>= 60%,>=,60,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,13,อัตราผู้ป่วย DM ที่ได้รับการตรวจจอประสาทตาประจำปี,> 70%,>,70,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,14,อัตราผู้ป่วย DM ที่ได้รับการตรวจสุขภาพช่องปากประจำปี,> 40%,>,40,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,15,อัตราผู้ป่วย DM ที่ได้รับการตรวจเท้าอย่างละเอียดประจำปี,> 80%,>,80,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,16,อัตราผู้ป่วยเบาหวานที่มี Diabetic retinopathy,< 15%,<,15,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,17,อัตราผู้ป่วยเบาหวานที่มี Diabetic nephropathy,< 30%,<,30,0,0,,ไม่มีข้อมูล,
ไตรมาส,2569,4,ไตรมาส 4,18,อัตราผู้ป่วยเบาหวานที่มีแผลที่เท้า,< 5%,<,5,0,0,,ไม่มีข้อมูล,
